Date,City,City_Code,Capture_Timestamp,Capture_Label,Captured_At,Latitude,Longitude,Day_of_Week,Is_Weekend,Temperature_Max_C,Temperature_Min_C,Temperature_Mean_C,Apparent_Temperature_Max_C,Apparent_Temperature_Min_C,Precipitation_Sum_MM,Rain_Sum_MM,Precipitation_Hours,Wind_Speed_Max_KMH,Wind_Gusts_Max_KMH,Wind_Direction_Dominant_Deg,Weather_Code,Weather_Source,Holiday_Names,Holiday_Types,Holiday_Regions,Holiday_Sources,Is_Holiday,Slot_Temperature_C,Slot_Humidity_Percent,Slot_Precipitation_Probability_Percent,Slot_Wind_Speed_KMH,Slot_Weather_Code,Slot_Condition_Text,Capture_Source
2026-06-01,Visakhapatnam,VTZ,2026-06-01T09:00:00+05:30,morning,,17.6868,83.2185,Monday,false,35.7,27.9,31.7,42.1,35.0,0.1,0.0,1.0,11.8,31.3,222,51,open-meteo-historical-forecast,,,,,false,33.7,60,12,7.5,0,clear,open-meteo-historical-hourly-backfill
2026-06-01,Visakhapatnam,VTZ,2026-06-01T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Monday,false,35.7,27.9,31.7,42.1,35.0,0.1,0.0,1.0,11.8,31.3,222,51,open-meteo-historical-forecast,,,,,false,33.8,59,14,11.8,3,overcast,open-meteo-historical-hourly-backfill
2026-06-01,Jaipur,JAI,2026-06-01T09:00:00+05:30,morning,,26.9124,75.7873,Monday,false,36.0,22.8,29.0,39.2,25.6,1.3,0.9,4.0,13.9,52.6,243,53,open-meteo-historical-forecast,,,,,false,30.1,53,0,8.0,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-01,Jaipur,JAI,2026-06-01T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Monday,false,36.0,22.8,29.0,39.2,25.6,1.3,0.9,4.0,13.9,52.6,243,53,open-meteo-historical-forecast,,,,,false,32.2,41,37,9.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-01,Kochi,COK,2026-06-01T09:00:00+05:30,morning,,9.9312,76.2673,Monday,false,29.5,25.1,27.3,35.6,30.4,4.2,1.8,10.0,13.9,31.7,182,55,open-meteo-historical-forecast,,,,,false,29.2,79,11,11.3,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-01,Kochi,COK,2026-06-01T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Monday,false,29.5,25.1,27.3,35.6,30.4,4.2,1.8,10.0,13.9,31.7,182,55,open-meteo-historical-forecast,,,,,false,27.9,84,78,4.6,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-01,Chandigarh,IXC,2026-06-01T09:00:00+05:30,morning,,30.7333,76.7794,Monday,false,31.7,23.2,27.6,33.7,26.3,0.1,0.1,1.0,17.9,43.6,126,51,open-meteo-historical-forecast,,,,,false,29.3,50,30,7.2,3,overcast,open-meteo-historical-hourly-backfill
2026-06-01,Chandigarh,IXC,2026-06-01T17:00:00+05:30,late_afternoon,,30.7333,76.7794,Monday,false,31.7,23.2,27.6,33.7,26.3,0.1,0.1,1.0,17.9,43.6,126,51,open-meteo-historical-forecast,,,,,false,31.3,39,0,5.5,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-06-01,Indore,IDR,2026-06-01T09:00:00+05:30,morning,,22.7196,75.8577,Monday,false,36.6,22.5,30.0,40.1,24.8,6.9,2.7,9.0,14.3,42.8,273,95,open-meteo-historical-forecast,,,,,false,31.9,53,12,10.2,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-01,Indore,IDR,2026-06-01T17:00:00+05:30,late_afternoon,,22.7196,75.8577,Monday,false,36.6,22.5,30.0,40.1,24.8,6.9,2.7,9.0,14.3,42.8,273,95,open-meteo-historical-forecast,,,,,false,26.4,77,78,8.9,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-06-01,Lucknow,LKO,2026-06-01T09:00:00+05:30,morning,,26.8467,80.9462,Monday,false,33.5,24.0,28.9,37.1,27.4,2.5,2.1,3.0,11.0,31.0,35,55,open-meteo-historical-forecast,,,,,false,30.2,59,71,6.9,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-06-01,Lucknow,LKO,2026-06-01T17:00:00+05:30,late_afternoon,,26.8467,80.9462,Monday,false,33.5,24.0,28.9,37.1,27.4,2.5,2.1,3.0,11.0,31.0,35,55,open-meteo-historical-forecast,,,,,false,33.5,41,31,5.4,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Mumbai,BOM,2026-06-02T09:00:00+05:30,morning,,19.076,72.8777,Tuesday,false,34.2,25.0,30.3,40.1,28.5,1.2,0.7,5.0,16.0,44.3,266,51,open-meteo-historical-forecast,,,,,false,31.4,61,16,7.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Mumbai,BOM,2026-06-02T17:00:00+05:30,late_afternoon,,19.076,72.8777,Tuesday,false,34.2,25.0,30.3,40.1,28.5,1.2,0.7,5.0,16.0,44.3,266,51,open-meteo-historical-forecast,,,,,false,30.5,65,73,10.5,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-02,Delhi,DEL,2026-06-02T09:00:00+05:30,morning,,28.7041,77.1025,Tuesday,false,36.7,25.6,31.2,38.6,28.6,0.9,0.7,5.0,11.2,31.0,110,51,open-meteo-historical-forecast,,,,,false,31.9,45,4,8.3,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Delhi,DEL,2026-06-02T17:00:00+05:30,late_afternoon,,28.7041,77.1025,Tuesday,false,36.7,25.6,31.2,38.6,28.6,0.9,0.7,5.0,11.2,31.0,110,51,open-meteo-historical-forecast,,,,,false,33.0,44,45,8.0,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Bengaluru,BLR,2026-06-02T09:00:00+05:30,morning,,12.9716,77.5946,Tuesday,false,30.9,22.1,26.0,35.7,24.2,3.6,3.3,9.0,9.8,26.6,257,53,open-meteo-historical-forecast,,,,,false,28.2,55,3,7.8,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Bengaluru,BLR,2026-06-02T17:00:00+05:30,late_afternoon,,12.9716,77.5946,Tuesday,false,30.9,22.1,26.0,35.7,24.2,3.6,3.3,9.0,9.8,26.6,257,53,open-meteo-historical-forecast,,,,,false,29.4,49,92,6.1,53,moderate_drizzle,open-meteo-historical-hourly-backfill
2026-06-02,Hyderabad,HYD,2026-06-02T09:00:00+05:30,morning,,17.385,78.4867,Tuesday,false,35.5,27.7,31.9,38.5,29.5,0.6,0.5,3.0,9.9,29.5,272,51,open-meteo-historical-forecast,,,,,false,31.9,42,4,5.4,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Hyderabad,HYD,2026-06-02T17:00:00+05:30,late_afternoon,,17.385,78.4867,Tuesday,false,35.5,27.7,31.9,38.5,29.5,0.6,0.5,3.0,9.9,29.5,272,51,open-meteo-historical-forecast,,,,,false,35.3,33,10,6.8,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-02,Chennai,MAA,2026-06-02T09:00:00+05:30,morning,,13.0827,80.2707,Tuesday,false,38.2,29.1,32.7,44.0,34.5,3.4,1.1,8.0,17.4,39.2,200,55,open-meteo-historical-forecast,,,,,false,34.4,58,18,9.7,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Chennai,MAA,2026-06-02T17:00:00+05:30,late_afternoon,,13.0827,80.2707,Tuesday,false,38.2,29.1,32.7,44.0,34.5,3.4,1.1,8.0,17.4,39.2,200,55,open-meteo-historical-forecast,,,,,false,33.6,63,88,17.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-02,Kolkata,CCU,2026-06-02T09:00:00+05:30,morning,,22.5726,88.3639,Tuesday,false,37.7,28.3,32.4,43.5,35.3,0.4,0.4,2.0,10.9,28.4,180,51,open-meteo-historical-forecast,,,,,false,34.6,54,1,3.2,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Kolkata,CCU,2026-06-02T17:00:00+05:30,late_afternoon,,22.5726,88.3639,Tuesday,false,37.7,28.3,32.4,43.5,35.3,0.4,0.4,2.0,10.9,28.4,180,51,open-meteo-historical-forecast,,,,,false,33.9,58,63,8.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Pune,PNQ,2026-06-02T09:00:00+05:30,morning,,18.5204,73.8567,Tuesday,false,36.1,24.7,28.7,38.7,28.2,2.3,1.3,7.0,22.3,52.6,269,53,open-meteo-historical-forecast,,,,,false,30.3,53,0,5.5,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Pune,PNQ,2026-06-02T17:00:00+05:30,late_afternoon,,18.5204,73.8567,Tuesday,false,36.1,24.7,28.7,38.7,28.2,2.3,1.3,7.0,22.3,52.6,269,53,open-meteo-historical-forecast,,,,,false,29.8,57,96,16.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-02,Ahmedabad,AMD,2026-06-02T09:00:00+05:30,morning,,23.0225,72.5714,Tuesday,false,37.0,24.1,31.0,41.7,26.9,0.6,0.6,3.0,12.9,31.0,201,51,open-meteo-historical-forecast,,,,,false,29.1,70,3,4.1,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Ahmedabad,AMD,2026-06-02T17:00:00+05:30,late_afternoon,,23.0225,72.5714,Tuesday,false,37.0,24.1,31.0,41.7,26.9,0.6,0.6,3.0,12.9,31.0,201,51,open-meteo-historical-forecast,,,,,false,36.7,39,0,3.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Surat,STV,2026-06-02T09:00:00+05:30,morning,,21.1702,72.8311,Tuesday,false,33.5,24.6,29.8,39.2,30.2,6.8,5.2,9.0,15.9,40.3,224,95,open-meteo-historical-forecast,,,,,false,31.9,62,2,14.3,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Surat,STV,2026-06-02T17:00:00+05:30,late_afternoon,,21.1702,72.8311,Tuesday,false,33.5,24.6,29.8,39.2,30.2,6.8,5.2,9.0,15.9,40.3,224,95,open-meteo-historical-forecast,,,,,false,32.5,60,8,14.5,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Visakhapatnam,VTZ,2026-06-02T09:00:00+05:30,morning,,17.6868,83.2185,Tuesday,false,36.7,27.7,31.2,41.7,34.3,3.2,1.6,5.0,13.4,36.7,211,95,open-meteo-historical-forecast,,,,,false,33.9,56,0,12.5,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Visakhapatnam,VTZ,2026-06-02T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Tuesday,false,36.7,27.7,31.2,41.7,34.3,3.2,1.6,5.0,13.4,36.7,211,95,open-meteo-historical-forecast,,,,,false,32.2,73,47,10.8,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Jaipur,JAI,2026-06-02T09:00:00+05:30,morning,,26.9124,75.7873,Tuesday,false,33.8,24.4,29.2,37.0,27.0,0.5,0.3,5.0,9.7,30.6,212,51,open-meteo-historical-forecast,,,,,false,28.5,59,0,7.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Jaipur,JAI,2026-06-02T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Tuesday,false,33.8,24.4,29.2,37.0,27.0,0.5,0.3,5.0,9.7,30.6,212,51,open-meteo-historical-forecast,,,,,false,33.5,37,35,6.3,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Kochi,COK,2026-06-02T09:00:00+05:30,morning,,9.9312,76.2673,Tuesday,false,30.1,24.6,27.1,36.3,29.6,23.2,3.7,19.0,12.1,32.4,166,95,open-meteo-historical-forecast,,,,,false,29.4,75,63,9.5,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Kochi,COK,2026-06-02T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Tuesday,false,30.1,24.6,27.1,36.3,29.6,23.2,3.7,19.0,12.1,32.4,166,95,open-meteo-historical-forecast,,,,,false,28.5,83,86,3.7,80,slight_rain_showers,open-meteo-historical-hourly-backfill
2026-06-02,Chandigarh,IXC,2026-06-02T09:00:00+05:30,morning,,30.7333,76.7794,Tuesday,false,34.2,23.9,29.4,37.4,27.2,0.6,0.5,3.0,11.7,26.3,95,51,open-meteo-historical-forecast,,,,,false,31.1,45,0,6.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Chandigarh,IXC,2026-06-02T17:00:00+05:30,late_afternoon,,30.7333,76.7794,Tuesday,false,34.2,23.9,29.4,37.4,27.2,0.6,0.5,3.0,11.7,26.3,95,51,open-meteo-historical-forecast,,,,,false,33.5,38,16,11.7,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-02,Indore,IDR,2026-06-02T09:00:00+05:30,morning,,22.7196,75.8577,Tuesday,false,36.5,23.0,29.2,38.9,25.2,0.3,0.3,3.0,13.5,36.0,268,51,open-meteo-historical-forecast,,,,,false,29.5,52,30,3.8,0,clear,open-meteo-historical-hourly-backfill
2026-06-02,Indore,IDR,2026-06-02T17:00:00+05:30,late_afternoon,,22.7196,75.8577,Tuesday,false,36.5,23.0,29.2,38.9,25.2,0.3,0.3,3.0,13.5,36.0,268,51,open-meteo-historical-forecast,,,,,false,33.3,34,25,12.9,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-06-02,Lucknow,LKO,2026-06-02T09:00:00+05:30,morning,,26.8467,80.9462,Tuesday,false,36.6,26.1,30.7,41.8,28.9,0.7,0.4,3.0,12.2,23.8,355,51,open-meteo-historical-forecast,,,,,false,31.9,53,20,3.7,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-06-02,Lucknow,LKO,2026-06-02T17:00:00+05:30,late_afternoon,,26.8467,80.9462,Tuesday,false,36.6,26.1,30.7,41.8,28.9,0.7,0.4,3.0,12.2,23.8,355,51,open-meteo-historical-forecast,,,,,false,33.3,58,57,6.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Mumbai,BOM,2026-06-03T09:00:00+05:30,morning,,19.076,72.8777,Wednesday,false,32.5,25.2,29.7,39.3,30.0,2.3,1.2,5.0,14.1,38.9,215,80,open-meteo-historical-forecast,,,,,false,29.6,69,62,6.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Mumbai,BOM,2026-06-03T17:00:00+05:30,late_afternoon,,19.076,72.8777,Wednesday,false,32.5,25.2,29.7,39.3,30.0,2.3,1.2,5.0,14.1,38.9,215,80,open-meteo-historical-forecast,,,,,false,31.2,67,24,12.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Delhi,DEL,2026-06-03T09:00:00+05:30,morning,,28.7041,77.1025,Wednesday,false,38.4,28.5,33.8,41.0,33.2,0.1,0.1,1.0,9.4,27.0,27,51,open-meteo-historical-forecast,,,,,false,34.7,39,1,3.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Delhi,DEL,2026-06-03T17:00:00+05:30,late_afternoon,,28.7041,77.1025,Wednesday,false,38.4,28.5,33.8,41.0,33.2,0.1,0.1,1.0,9.4,27.0,27,51,open-meteo-historical-forecast,,,,,false,38.4,24,20,8.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Bengaluru,BLR,2026-06-03T09:00:00+05:30,morning,,12.9716,77.5946,Wednesday,false,28.1,21.4,23.7,31.0,23.6,10.2,5.1,18.0,13.3,41.4,253,95,open-meteo-historical-forecast,,,,,false,23.3,85,68,6.5,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Bengaluru,BLR,2026-06-03T17:00:00+05:30,late_afternoon,,12.9716,77.5946,Wednesday,false,28.1,21.4,23.7,31.0,23.6,10.2,5.1,18.0,13.3,41.4,253,95,open-meteo-historical-forecast,,,,,false,24.4,84,92,11.4,95,thunderstorm,open-meteo-historical-hourly-backfill
2026-06-03,Hyderabad,HYD,2026-06-03T09:00:00+05:30,morning,,17.385,78.4867,Wednesday,false,34.4,26.8,30.9,37.2,29.1,0.2,0.2,2.0,13.0,36.0,277,51,open-meteo-historical-forecast,,,,,false,31.3,49,8,12.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Hyderabad,HYD,2026-06-03T17:00:00+05:30,late_afternoon,,17.385,78.4867,Wednesday,false,34.4,26.8,30.9,37.2,29.1,0.2,0.2,2.0,13.0,36.0,277,51,open-meteo-historical-forecast,,,,,false,33.5,38,24,10.2,2,partly_cloudy,open-meteo-historical-hourly-backfill
2026-06-03,Chennai,MAA,2026-06-03T09:00:00+05:30,morning,,13.0827,80.2707,Wednesday,false,38.5,29.3,33.0,44.8,33.7,1.5,1.4,5.0,14.9,39.2,203,53,open-meteo-historical-forecast,,,,,false,34.8,49,0,11.6,3,overcast,open-meteo-historical-hourly-backfill
2026-06-03,Chennai,MAA,2026-06-03T17:00:00+05:30,late_afternoon,,13.0827,80.2707,Wednesday,false,38.5,29.3,33.0,44.8,33.7,1.5,1.4,5.0,14.9,39.2,203,53,open-meteo-historical-forecast,,,,,false,34.6,56,90,14.0,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Kolkata,CCU,2026-06-03T09:00:00+05:30,morning,,22.5726,88.3639,Wednesday,false,37.3,29.2,32.5,45.5,36.0,0.8,0.6,3.0,12.2,32.8,191,53,open-meteo-historical-forecast,,,,,false,34.6,61,0,6.0,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Kolkata,CCU,2026-06-03T17:00:00+05:30,late_afternoon,,22.5726,88.3639,Wednesday,false,37.3,29.2,32.5,45.5,36.0,0.8,0.6,3.0,12.2,32.8,191,53,open-meteo-historical-forecast,,,,,false,34.5,54,88,10.5,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Pune,PNQ,2026-06-03T09:00:00+05:30,morning,,18.5204,73.8567,Wednesday,false,35.9,23.7,28.6,39.2,27.1,0.2,0.0,2.0,17.8,42.5,256,51,open-meteo-historical-forecast,,,,,false,29.7,54,0,7.7,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Pune,PNQ,2026-06-03T17:00:00+05:30,late_afternoon,,18.5204,73.8567,Wednesday,false,35.9,23.7,28.6,39.2,27.1,0.2,0.0,2.0,17.8,42.5,256,51,open-meteo-historical-forecast,,,,,false,32.4,43,27,16.1,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Ahmedabad,AMD,2026-06-03T09:00:00+05:30,morning,,23.0225,72.5714,Wednesday,false,39.4,29.3,33.9,44.6,35.5,1.6,0.8,6.0,15.0,34.9,210,55,open-meteo-historical-forecast,,,,,false,33.6,58,1,3.6,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Ahmedabad,AMD,2026-06-03T17:00:00+05:30,late_afternoon,,23.0225,72.5714,Wednesday,false,39.4,29.3,33.9,44.6,35.5,1.6,0.8,6.0,15.0,34.9,210,55,open-meteo-historical-forecast,,,,,false,39.4,31,31,7.0,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-03,Surat,STV,2026-06-03T09:00:00+05:30,morning,,21.1702,72.8311,Wednesday,false,34.4,28.3,31.1,40.5,33.6,3.6,1.4,7.0,17.8,41.8,224,95,open-meteo-historical-forecast,,,,,false,32.9,65,19,11.4,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Surat,STV,2026-06-03T17:00:00+05:30,late_afternoon,,21.1702,72.8311,Wednesday,false,34.4,28.3,31.1,40.5,33.6,3.6,1.4,7.0,17.8,41.8,224,95,open-meteo-historical-forecast,,,,,false,32.4,66,10,15.9,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Visakhapatnam,VTZ,2026-06-03T09:00:00+05:30,morning,,17.6868,83.2185,Wednesday,false,35.6,27.3,31.6,42.5,33.1,0.3,0.3,2.0,17.8,44.6,220,51,open-meteo-historical-forecast,,,,,false,34.4,53,1,15.2,1,mainly_clear,open-meteo-historical-hourly-backfill
2026-06-03,Visakhapatnam,VTZ,2026-06-03T17:00:00+05:30,late_afternoon,,17.6868,83.2185,Wednesday,false,35.6,27.3,31.6,42.5,33.1,0.3,0.3,2.0,17.8,44.6,220,51,open-meteo-historical-forecast,,,,,false,33.6,72,27,10.7,51,light_drizzle,open-meteo-historical-hourly-backfill
2026-06-03,Jaipur,JAI,2026-06-03T09:00:00+05:30,morning,,26.9124,75.7873,Wednesday,false,38.6,27.5,33.3,40.8,29.6,0.0,0.0,0.0,11.9,32.0,287,0,open-meteo-historical-forecast,,,,,false,34.1,36,0,6.4,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Jaipur,JAI,2026-06-03T17:00:00+05:30,late_afternoon,,26.9124,75.7873,Wednesday,false,38.6,27.5,33.3,40.8,29.6,0.0,0.0,0.0,11.9,32.0,287,0,open-meteo-historical-forecast,,,,,false,38.2,21,2,10.4,0,clear,open-meteo-historical-hourly-backfill
2026-06-03,Kochi,COK,2026-06-03T09:00:00+05:30,morning,,9.9312,76.2673,Wednesday,false,30.1,25.3,27.5,36.3,30.2,18.5,5.9,18.0,13.5,32.0,271,95,open-meteo-historical-forecast,,,,,false,27.0,90,100,6.8,80,slight_rain_showers,open-meteo-historical-hourly-backfill
2026-06-03,Kochi,COK,2026-06-03T17:00:00+05:30,late_afternoon,,9.9312,76.2673,Wednesday,false,30.1,25.3,27.5,36.3,30.2,18.5,5.9,18.0,13.5,32.0,271,95,open-meteo-historical-forecast,,,,,false,29.2,72,16,7.7,3,overcast,open-meteo-historical-hourly-backfill
2026-06-03,Chandigarh,IXC,2026-06-03T09:00:00+05:30,morning,,30.7333,76.7794,Wednesday,false,35.6,24.9,30.5,38.6,27.9,0.3,0.2,3.0,10.4,28.1,345,51,open-meteo-historical-forecast,,,,,false,32.6,43,0,3.9,0,clear,open-meteo-historical-hourly-backfill
